spectacular	0.25	0.27
behavioral	0.25	0.06
cheaper	0.25	0.16
defensive	0.25	0.09
squat	0.26	0.25
binding	0.26	0.21
rigorous	0.26	0.09
opposite	0.26	0.08
fertile	0.26	0.20
impersonal	0.26	0.35
faint	0.26	0.28
unprecedented	0.26	0.15
volatile	0.26	0.17
conservative	0.26	0.07
sandy	0.26	0.16
shallow	0.26	0.16
scientific	0.26	0.17
strongest	0.27	0.13
onetime	0.27	0.13
extraordinary	0.27	0.32
public	0.27	0.10
preliminary	0.27	0.16
stronger	0.27	0.25
mathematical	0.27	0.20
unusual	0.28	1.03
lengthy	0.28	0.13
popular	0.28	0.09
striking	0.28	0.31
continuous	0.28	0.12
int	0.28	0.17
equal	0.28	0.24
harder	0.28	0.28
widespread	0.28	0.08
closest	0.28	0.11
rectangular	0.28	0.14
jacksonian	0.29	0.09
australian	0.29	0.20
perpetual	0.29	0.08
elderly	0.29	0.31
valid	0.29	0.21
tougher	0.29	0.23
southeastern	0.29	0.12
empirical	0.30	0.15
resistant	0.30	0.20
lighter	0.30	0.23
grassy	0.30	0.18
tiny	0.30	0.17
promising	0.30	0.20
principal	0.30	0.24
sizable	0.30	0.09
mediterranean	0.30	0.11
bipartisan	0.30	0.05
tracking	0.30	0.16
heavier	0.30	0.24
wider	0.31	0.13
stony	0.31	0.23
manned	0.31	0.12
open	0.31	0.10
deepest	0.31	0.18
normal	0.31	0.12
relevant	0.31	0.27
hushed	0.32	0.38
highest	0.32	0.22
applicable	0.32	0.11
important	0.32	0.34
diminishing	0.32	0.18
consistent	0.32	0.20
high	0.32	0.12
drab	0.32	0.73
main	0.32	0.16
thorough	0.32	0.22
original	0.32	0.17
greater	0.32	0.23
impartial	0.32	0.22
sole	0.32	0.21
potential	0.33	0.23
suburban	0.33	0.14
great	0.33	0.26
milky	0.33	0.22
civic	0.33	0.11
foremost	0.33	0.19
smart	0.33	0.80
neighboring	0.33	0.16
swedish	0.33	0.23
clever	0.33	0.35
famed	0.34	0.19
sporting	0.34	0.07
hardened	0.34	0.12
frontal	0.34	0.19
anonymous	0.34	0.15
minimal	0.34	0.13
abreast	0.34	0.10
notable	0.34	0.25
correct	0.34	0.34
limited	0.35	0.21
circular	0.35	0.12
compelling	0.35	0.20
actual	0.35	0.20
adjacent	0.35	0.14
humorous	0.35	0.25
freezing	0.35	0.30
broad	0.35	0.15
mutual	0.35	0.19
informal	0.35	0.24
soaring	0.35	0.13
exceptional	0.35	0.20
darkened	0.35	0.26
shy	0.35	0.35
wise	0.36	0.25
sloping	0.36	0.18
thinner	0.36	0.19
brighter	0.36	0.21
alternate	0.36	0.18
horizontal	0.36	0.14
worldly	0.36	0.18
unanimous	0.37	0.09
insufficient	0.37	0.26
gradual	0.37	0.15
independent	0.37	0.11
rapid	0.37	0.10
rocky	0.37	0.14
simplest	0.37	0.13
clearer	0.37	0.22
abundant	0.37	0.11
tertiary	0.37	0.10
sunken	0.37	0.18
polished	0.38	0.22
easiest	0.38	0.28
automatic	0.38	0.09
regulatory	0.38	0.12
chilly	0.38	0.39
literary	0.39	0.08
vital	0.39	0.24
junior	0.39	0.14
long	0.39	0.14
longtime	0.39	0.08
grey	0.39	0.24
female	0.40	0.22
wiser	0.40	0.21
formal	0.40	0.07
comparative	0.40	0.14
bass	0.40	0.17
durable	0.40	0.13
solemn	0.40	0.21
faithful	0.41	0.38
fastest	0.41	0.18
visual	0.41	0.19
effective	0.41	0.23
hard	0.41	1.07
vocal	0.41	0.08
paramount	0.41	0.18
formidable	0.42	0.19
elaborate	0.42	0.18
sufficient	0.42	0.31
greatest	0.42	0.29
thai	0.42	0.10
supposed	0.42	0.99
narrow	0.43	0.22
satisfying	0.43	0.16
extensive	0.43	0.20
rational	0.43	0.17
usual	0.43	0.18
softer	0.43	0.21
maritime	0.43	0.15
ceremonial	0.44	0.14
pleasing	0.44	0.91
liquid	0.44	0.17
premature	0.44	0.68
consecutive	0.44	0.11
desirable	0.45	0.30
erect	0.45	0.37
approximate	0.45	0.21
icy	0.45	0.37
enormous	0.46	0.20
contemporary	0.46	0.12
active	0.46	0.16
finer	0.46	0.18
blunt	0.46	0.15
concrete	0.47	0.17
curved	0.47	0.22
nude	0.47	0.29
luminous	0.47	0.26
jagged	0.48	0.14
youngest	0.49	0.26
adjoining	0.49	0.24
safer	0.49	0.20
influential	0.50	0.15
reasonable	0.50	0.27
sweeping	0.50	0.06
suitable	0.50	0.25
taller	0.50	0.19
glistening	0.50	0.30
optimum	0.51	0.21
standard	0.51	0.21
surprising	0.52	0.76
steep	0.52	0.18
rainy	0.52	0.36
younger	0.52	0.31
strong	0.52	0.88
prevailing	0.52	0.18
creative	0.53	0.09
profitable	0.53	0.24
flaming	0.53	0.16
minimum	0.53	0.20
sympathetic	0.53	0.30
wild	0.53	0.68
absent	0.54	0.79
muted	0.54	0.32
accessible	0.54	0.17
exact	0.54	0.20
penetrating	0.54	0.16
prone	0.54	0.77
favorite	0.54	0.16
true	0.54	0.90
strict	0.55	0.16
compact	0.55	0.18
bearded	0.55	0.35
scarce	0.55	0.79
sophisticated	0.55	0.13
shiny	0.55	0.27
flexible	0.55	0.12
wide	0.56	0.15
lavish	0.56	0.15
statistical	0.56	0.25
permanent	0.56	0.16
ready	0.56	0.34
prompt	0.57	0.12
prudent	0.57	0.14
intimate	0.57	0.98
detailed	0.57	0.25
blinding	0.58	0.21
amateur	0.58	0.22
round	0.58	0.18
early	0.59	0.12
tropical	0.59	0.16
easier	0.59	0.22
monumental	0.59	0.25
available	0.60	0.37
practical	0.60	0.24
swift	0.60	0.18
roast	0.60	0.87
beloved	0.60	0.92
bald	0.60	0.28
earliest	0.61	0.11
gray	0.61	0.27
bulky	0.61	0.16
flickering	0.61	0.24
authoritative	0.61	0.20
low	0.61	0.19
sober	0.62	0.21
fancy	0.62	0.63
realistic	0.62	0.18
hopeful	0.63	0.77
admiring	0.63	0.17
pregnant	0.63	0.68
tan	0.63	0.21
skillful	0.64	0.12
quick	0.64	0.24
stout	0.64	0.28
genuine	0.64	0.15
husky	0.64	0.24
warmer	0.64	0.35
refined	0.64	0.13
sanitary	0.65	0.15
fat	0.65	0.27
bold	0.65	0.16
ardent	0.65	0.10
preceding	0.65	0.09
successful	0.65	0.19
aloof	0.65	0.27
black	0.66	0.23
detached	0.66	0.24
modest	0.67	0.14
bony	0.67	0.36
daring	0.67	0.13
deep	0.67	0.23
infinite	0.68	0.95
cooperative	0.68	0.12
subdued	0.68	0.32
devoted	0.68	0.15
fascinating	0.69	0.66
white	0.69	0.22
dry	0.69	0.40
sure	0.69	1.02
mexican	0.69	0.18
decorative	0.69	0.10
knowledgeable	0.70	0.12
feasible	0.70	0.26
hazardous	0.70	0.69
late	0.70	0.29
brave	0.71	0.21
oldest	0.71	0.16
cooler	0.72	0.35
shrewd	0.72	0.68
glowing	0.72	0.25
splendid	0.72	0.60
civilized	0.72	0.12
moderate	0.73	0.09
everyday	0.73	0.72
careful	0.73	0.26
dependent	0.73	0.74
heavy	0.73	0.20
passionate	0.73	0.14
outstanding	0.73	0.32
athletic	0.73	0.19
constructive	0.73	0.10
luxurious	0.74	0.24
singular	0.74	0.75
feminine	0.74	0.28
astonishing	0.74	0.73
ripe	0.74	0.16
capable	0.75	0.15
necessary	0.75	0.29
casual	0.75	0.37
oval	0.75	0.27
colored	0.75	0.17
humane	0.75	0.14
eloquent	0.76	0.13
dark	0.77	0.25
sensible	0.78	0.13
proper	0.78	0.41
thin	0.78	0.33
muscular	0.78	0.32
photographic	0.78	0.93
arctic	0.79	0.26
fried	0.79	0.82
gleaming	0.79	0.28
stimulating	0.79	0.26
cute	0.79	0.59
glaring	0.80	0.23
straightforward	0.80	0.12
systematic	0.80	0.21
slow	0.81	0.24
full	0.81	0.17
big	0.82	0.21
responsive	0.82	0.24
sonic	0.82	0.77
thick	0.82	0.26
breathless	0.82	0.26
pleased	0.82	0.77
padded	0.82	0.70
tough	0.82	0.36
solid	0.83	0.17
matching	0.83	0.11
outdoor	0.83	0.16
distinguished	0.84	0.18
imaginative	0.84	0.15
crimson	0.85	0.20
plausible	0.85	0.75
red	0.85	0.24
witty	0.87	0.22
yellow	0.87	0.24
mature	0.87	0.18
comforting	0.89	0.64
blue	0.89	0.25
brown	0.89	0.24
curly	0.89	0.31
reassuring	0.89	0.67
doubtful	0.89	0.73
restrictive	0.90	0.87
best	0.90	1.17
unnoticed	0.90	0.75
violet	0.91	0.22
orange	0.91	0.22
intermediate	0.92	0.93
homely	0.93	0.33
stable	0.95	0.16
loyal	0.95	0.15
lean	0.95	0.34
eager	0.95	0.70
reliable	0.96	0.27
sensitive	0.96	0.16
pale	0.97	0.31
remarkable	0.97	0.73
thoughtful	0.97	0.30
purple	0.97	0.21
smooth	0.97	0.26
short	0.97	0.27
green	0.98	0.24
worthy	0.98	0.61
melancholy	0.98	0.75
delighted	1.00	0.68
gifted	1.01	0.13
rosy	1.02	0.23
invisible	1.02	0.78
finest	1.02	0.27
alive	1.02	0.64
bathing	1.03	0.69
pink	1.04	0.23
enthusiastic	1.04	0.28
vigorous	1.04	0.11
benevolent	1.05	0.33
moist	1.06	0.32
tolerant	1.06	0.28
courageous	1.06	0.15
stormy	1.07	0.53
bland	1.08	0.30
super	1.08	0.75
willing	1.08	0.62
earnest	1.09	0.19
stocky	1.10	0.40
respectful	1.10	0.35
sleek	1.10	0.19
miniature	1.11	0.87
economical	1.12	0.33
optimistic	1.12	0.62
tall	1.13	0.39
competent	1.14	0.13
efficient	1.16	0.11
scarlet	1.18	0.21
loving	1.18	0.23
handy	1.18	0.59
attentive	1.18	0.32
eminent	1.20	0.85
steady	1.20	0.37
outspoken	1.20	0.10
rare	1.20	0.69
overdue	1.20	0.68
candid	1.20	0.16
lucky	1.21	0.75
absolute	1.21	1.01
utmost	1.22	0.90
sincere	1.22	0.21
audible	1.22	0.74
articulate	1.23	0.11
plump	1.23	0.43
canned	1.23	0.78
olympic	1.23	0.74
fragile	1.25	0.73
clear	1.26	0.17
elegant	1.27	0.25
enlightened	1.27	0.65
busy	1.28	0.71
soft	1.28	0.32
bright	1.28	0.25
respectable	1.28	0.10
tender	1.29	0.60
young	1.31	0.31
sheltered	1.31	0.21
glittering	1.31	0.67
brilliant	1.32	0.16
comprehensive	1.32	0.85
crowded	1.33	0.62
lifelong	1.35	0.64
fond	1.35	0.55
exquisite	1.37	0.28
blond	1.38	0.38
dear	1.38	0.69
towering	1.39	0.68
convincing	1.39	0.62
obvious	1.40	0.72
scholarly	1.40	0.71
intact	1.40	0.54
winding	1.40	0.65
delicious	1.41	0.56
admirable	1.41	0.74
sparkling	1.42	0.26
dazzling	1.45	0.17
adequate	1.46	0.89
free	1.47	0.63
intelligent	1.47	0.11
fabulous	1.47	0.56
entertaining	1.48	0.56
genial	1.49	0.28
ample	1.50	0.75
boyish	1.51	0.28
lively	1.51	0.15
convenient	1.51	0.69
rugged	1.52	0.64
complete	1.52	0.91
crisp	1.53	0.40
prominent	1.53	0.79
musical	1.53	0.79
victorian	1.54	0.69
dreamy	1.57	0.58
fresh	1.59	0.62
energetic	1.59	0.13
dignified	1.60	0.22
valuable	1.61	0.81
accurate	1.61	0.80
famous	1.62	0.72
vivid	1.62	0.58
sturdy	1.63	0.70
keen	1.63	0.48
clean	1.65	0.58
precise	1.65	0.72
fine	1.68	0.85
leisurely	1.70	0.67
conscientious	1.70	0.57
rough	1.71	0.46
enduring	1.72	0.74
discreet	1.73	0.57
sane	1.73	0.55
affectionate	1.75	0.45
mild	1.78	0.67
handsome	1.79	0.23
glad	1.81	0.62
agreeable	1.84	0.73
warm	1.85	0.65
ideal	1.86	0.94
chic	1.87	0.57
inexpensive	1.87	0.61
amiable	1.88	0.50
healthy	1.88	0.54
helpful	1.88	0.54
slim	1.89	0.76
decent	1.93	0.52
useful	1.95	0.83
talented	1.97	0.52
essential	1.97	0.98
neat	1.97	0.50
golden	1.98	0.69
married	1.99	0.52
olive	2.00	0.59
cool	2.00	0.65
lush	2.01	0.52
happier	2.02	0.69
snowy	2.03	0.66
brisk	2.03	0.58
attractive	2.03	0.54
slender	2.04	0.71
sweet	2.04	0.48
gentle	2.07	0.60
satisfactory	2.08	0.83
easy	2.09	0.45
orderly	2.10	0.56
colorful	2.11	0.50
nice	2.12	0.56
graceful	2.12	0.52
friendly	2.13	0.54
quiet	2.16	0.60
peaceful	2.17	0.51
fair	2.18	0.64
jolly	2.19	0.48
blonde	2.19	0.67
spacious	2.20	0.51
magnificent	2.23	0.59
superb	2.23	0.76
gracious	2.24	0.36
delicate	2.25	0.60
polite	2.26	0.49
comfortable	2.27	0.44
safe	2.27	0.55
wonderful	2.28	0.38
calm	2.28	0.58
marvelous	2.29	0.38
courteous	2.33	0.47
hearty	2.41	0.47
charmian	2.44	0.29
honest	2.48	0.52
generous	2.49	0.33
confident	2.50	0.46
merry	2.53	0.41
serene	2.54	0.34
cheerful	2.68	0.44
radiant	2.69	0.43
gay	2.76	0.27
charming	2.89	0.39
amusing	2.94	0.31
sunny	2.94	0.39
beautiful	3.25	0.40
